CustomerID,Date,Product Type,Channel Type,Order Amount
12123,12-10-2023,Makeup,Offline,10679
12124,8/16/2024,BodyCare,Offline,9341
12125,02-05-2023,Makeup,Online,3529
12126,02-04-2024,Skincare,Online,5234
12127,5/22/2023,Haircare,Offline,8159
12128,12-04-2023,Skincare,Offline,2347
12129,07-07-2024,Makeup,Online,5414
12130,12-09-2023,Skincare,Offline,7329
12131,5/13/2023,Haircare,Offline,2869
12132,07-07-2023,Skincare,Online,8434
12133,4/20/2023,BodyCare,Online,9936
12134,3/21/2024,Haircare,Offline,2189
12135,9/24/2024,Makeup,Offline,2736
12136,4/24/2023,Makeup,Offline,9089
12137,09-06-2023,Makeup,Online,3444
12138,8/31/2024,Skincare,Online,892
12139,9/24/2024,Makeup,Online,6404
12140,10/18/2023,Skincare,Online,4530
12141,2/13/2023,Makeup,Online,7382
12142,08-04-2023,Haircare,Online,10813
12143,8/18/2023,Skincare,Offline,3224
12144,08-04-2024,Skincare,Online,6420
12145,08-08-2024,Skincare,Online,832
12146,2/28/2024,Skincare,Online,10263
12147,1/13/2024,Haircare,Offline,3277
12148,08-04-2023,Skincare,Online,4286
12149,10-10-2023,Skincare,Offline,4018
12150,08-04-2024,BodyCare,Offline,3412
12151,3/14/2023,Skincare,Offline,5675
12152,2/21/2024,Haircare,Online,2265
12153,3/18/2024,Skincare,Online,2778
12154,3/27/2023,Skincare,Offline,1562
12155,07-08-2024,Skincare,Online,2639
12156,3/15/2024,Skincare,Online,1506
12157,11/27/2024,Makeup,Online,1703
12158,02-11-2024,Skincare,Offline,8507
12159,2/27/2024,Skincare,Offline,6820
12160,4/28/2024,Makeup,Online,1443
12161,4/20/2024,Skincare,Online,9799
12162,05-08-2024,Makeup,Online,10026
12163,8/13/2024,Haircare,Online,10776
12164,11/26/2023,BodyCare,Offline,751
12165,11/15/2023,Skincare,Online,5904
12166,12/30/2023,Makeup,Online,991
12167,07-04-2023,Haircare,Online,6402
12168,05-11-2023,Makeup,Offline,5828
12169,5/26/2023,Haircare,Online,10957
12170,3/24/2023,Skincare,Offline,4394
12171,02-11-2023,BodyCare,Online,5479
12172,1/19/2024,Makeup,Online,557
12173,03-02-2024,Makeup,Offline,7976
12174,10/23/2024,Makeup,Online,647
12175,04-09-2023,Makeup,Online,4934
12176,07-05-2023,Makeup,Online,5813
12177,06-10-2023,Makeup,Offline,828
12178,3/20/2023,Makeup,Offline,9015
12179,09-08-2024,Skincare,Offline,6763
12180,3/14/2023,Makeup,Online,2045
12181,2/26/2023,Makeup,Online,10759
12182,05-07-2024,Skincare,Online,601
12183,7/16/2024,Makeup,Online,9197
12184,10/20/2024,Skincare,Offline,823
12185,5/28/2023,Skincare,Online,10283
12186,11-02-2024,Makeup,Offline,1449
12187,11/26/2024,BodyCare,Offline,6855
12188,09-07-2023,Haircare,Offline,2795
12189,5/26/2024,Skincare,Offline,5905
12190,11/14/2023,Haircare,Online,1963
12191,11-06-2024,Skincare,Online,3588
12192,10/29/2024,Haircare,Online,5170
12193,8/26/2023,Skincare,Online,9620
12194,09-06-2024,Skincare,Online,10932
12195,10/19/2024,Skincare,Offline,3556
12196,4/15/2024,Makeup,Online,5873
12197,11-10-2024,BodyCare,Offline,10901
12198,8/24/2023,BodyCare,Offline,9731
12199,3/30/2024,Skincare,Offline,3689
12200,6/21/2023,BodyCare,Online,5453
12201,9/23/2023,Makeup,Online,8092
12202,5/15/2023,BodyCare,Online,4541
12203,9/17/2024,Skincare,Online,2322
12204,9/14/2023,BodyCare,Online,2928
12205,04-03-2023,Skincare,Online,1500
12206,02-08-2023,Makeup,Offline,2072
12207,11/24/2023,Makeup,Online,2367
12208,01-08-2024,Skincare,Offline,10287
12209,1/29/2023,BodyCare,Online,2017
12210,1/26/2023,Haircare,Offline,5645
12211,5/23/2023,Haircare,Offline,8325
12212,9/18/2023,Skincare,Offline,3173
12213,06-12-2024,Makeup,Offline,1957
12214,5/19/2024,BodyCare,Offline,10503
12215,10-03-2023,Skincare,Online,8071
12216,07-08-2023,Makeup,Online,9487
12217,04-10-2023,BodyCare,Online,9863
12218,10/21/2024,Skincare,Offline,1007
12219,4/19/2023,Skincare,Offline,8767
12220,10-02-2023,Makeup,Offline,4371
12221,7/23/2023,Skincare,Online,6713
12222,11-01-2024,Makeup,Online,6971
12223,6/27/2023,BodyCare,Online,9027
12224,1/23/2024,Skincare,Online,5439
12225,11/25/2023,Skincare,Offline,9535
12226,10/22/2024,Skincare,Offline,1732
12227,11/22/2023,Haircare,Online,2044
12228,03-05-2024,Skincare,Online,1629
12229,10/30/2024,BodyCare,Offline,6209
12230,11/20/2024,Makeup,Offline,3713
12231,5/20/2024,Makeup,Online,3938
12232,07-02-2024,Makeup,Online,6622
12233,08-05-2023,Skincare,Offline,2968
12234,2/18/2023,Makeup,Online,5679
12235,5/16/2024,Skincare,Offline,1305
12236,11/21/2023,Makeup,Online,5085
12237,9/17/2024,BodyCare,Online,6122
12238,07-07-2023,Makeup,Online,9780
12239,12/29/2023,Makeup,Online,2936
12240,6/14/2023,Skincare,Online,1843
12241,05-03-2023,Skincare,Offline,2397
12242,11/24/2024,Haircare,Offline,6785
12243,04-08-2024,Makeup,Online,2951
12244,06-03-2023,BodyCare,Offline,4045
12245,9/24/2024,Skincare,Online,5150
12246,6/26/2024,Haircare,Online,4743
12247,02-12-2024,Skincare,Online,4657
12248,08-06-2024,BodyCare,Online,6444
12249,8/17/2023,Skincare,Offline,8636
12250,08-12-2024,Makeup,Online,2512
12251,7/14/2024,BodyCare,Online,4165
12252,09-11-2023,Skincare,Online,5026
12253,5/27/2024,Makeup,Online,3379
12254,04-12-2023,Skincare,Online,2456
12255,06-01-2024,Skincare,Online,10370
12256,11-01-2024,Skincare,Online,875
12257,03-02-2023,Makeup,Offline,5882
12258,5/29/2024,BodyCare,Offline,1144
12259,3/15/2024,Makeup,Online,1578
12260,06-01-2023,BodyCare,Offline,718
12261,08-07-2023,Haircare,Online,4911
12262,3/25/2024,Haircare,Online,2046
12263,9/25/2024,BodyCare,Online,8433
12264,10-11-2023,Makeup,Online,5959
12265,2/14/2024,BodyCare,Offline,7941
12266,08-10-2024,Haircare,Online,6734
12267,3/23/2024,Haircare,Online,1366
12268,10-08-2023,Skincare,Online,5240
12269,7/19/2023,Makeup,Online,8043
12270,11/14/2024,Makeup,Online,5366
12271,2/26/2023,Haircare,Online,2154
12272,4/22/2024,Skincare,Offline,7937
12273,11-01-2023,Haircare,Online,2064
12274,10/21/2024,Skincare,Online,6397
12275,03-01-2024,Skincare,Online,1112
12276,2/15/2023,Haircare,Online,4430
12277,11-10-2023,Haircare,Online,5927
12278,04-01-2024,Haircare,Offline,6372
12279,11-06-2023,Skincare,Offline,9868
12280,08-03-2023,Skincare,Online,10818
12281,4/21/2024,Makeup,Online,7149
12282,8/27/2023,Skincare,Online,8733
12283,01-07-2024,Skincare,Offline,7457
12284,3/13/2024,Makeup,Online,8364
12285,02-05-2023,Makeup,Online,1772
12286,9/16/2023,Makeup,Online,3808
12287,2/19/2023,BodyCare,Online,4448
12288,6/29/2024,Makeup,Online,9152
12289,9/29/2024,BodyCare,Online,3548
12290,10/28/2024,Makeup,Offline,1425
12291,01-09-2023,Haircare,Online,2819
12292,10-03-2024,Haircare,Online,5833
12293,3/30/2023,BodyCare,Online,10941
12294,11/19/2024,Skincare,Online,536
12295,5/31/2023,Skincare,Offline,6579
12296,5/24/2024,Skincare,Online,6043
12297,7/14/2024,Skincare,Online,3475
12298,10/16/2023,Makeup,Online,10605
12299,2/26/2024,Skincare,Online,3897
12300,04-09-2024,Makeup,Online,10520
12301,5/26/2023,Skincare,Online,1189
12302,01-08-2023,Haircare,Online,845
12303,11/22/2024,Makeup,Online,9844
12304,7/29/2024,Skincare,Online,10628
12305,03-08-2024,Makeup,Offline,7641
12306,3/26/2023,Skincare,Online,7074
12307,3/17/2023,Skincare,Online,4553
12308,1/31/2023,Makeup,Online,8908
12309,10-02-2023,BodyCare,Offline,3049
12310,2/16/2023,Skincare,Online,8725
12311,12/29/2023,Makeup,Online,6250
12312,08-02-2023,Skincare,Online,2914
12313,09-08-2024,Skincare,Offline,10855
12314,7/30/2024,BodyCare,Online,4769
12315,05-12-2024,BodyCare,Online,5985
12316,10/21/2024,Makeup,Online,1658
12317,2/17/2023,BodyCare,Online,1932
12318,9/16/2024,Skincare,Online,892
12319,11/15/2023,Makeup,Online,5730
12320,11-01-2024,Makeup,Offline,5543
12321,03-03-2023,Makeup,Online,5157
12322,4/28/2024,Makeup,Online,3833
12323,09-08-2023,BodyCare,Online,7663
12324,9/16/2024,Makeup,Offline,7843
12325,07-02-2023,Skincare,Online,6347
12326,03-04-2024,Skincare,Online,5214
12327,4/24/2023,Skincare,Online,6295
12328,04-05-2024,Makeup,Online,6185
12329,06-02-2024,Skincare,Offline,4037
12330,09-11-2024,Skincare,Offline,4447
12331,7/24/2024,BodyCare,Offline,4019
12332,06-07-2023,Makeup,Offline,8195
12333,12/20/2023,Skincare,Online,7001
12334,03-10-2023,Haircare,Online,7662
12335,4/15/2023,Skincare,Online,907
12336,4/18/2023,Makeup,Online,1592
12337,6/22/2024,Skincare,Online,6643
12338,1/23/2023,Skincare,Online,3734
12339,9/21/2024,Makeup,Online,3130
12340,03-01-2023,Skincare,Offline,3479
12341,1/20/2023,Makeup,Offline,9030
12342,10/24/2023,Skincare,Offline,6106
12343,10-04-2023,Makeup,Online,2134
12344,10/24/2023,Skincare,Online,2307
12345,02-03-2023,Makeup,Online,8748
12346,05-09-2024,Makeup,Online,1330
12347,5/29/2024,BodyCare,Online,3091
12348,6/15/2023,BodyCare,Online,9053
12349,11-07-2023,Skincare,Online,5992
12350,9/13/2023,Makeup,Offline,7521
12351,01-02-2024,Makeup,Offline,844
12352,12/13/2023,Skincare,Online,7440
12353,10/28/2024,Skincare,Online,7154
12354,06-08-2024,Skincare,Online,2045
12355,3/19/2023,Skincare,Online,9053
12356,3/27/2024,Makeup,Online,764
12357,2/19/2024,Makeup,Online,8428
12358,05-02-2024,BodyCare,Online,3283
12359,7/25/2023,Skincare,Offline,6018
12360,03-03-2024,Makeup,Online,3537
12361,02-02-2024,Skincare,Online,9329
12362,10/24/2023,Haircare,Online,793
12363,4/15/2024,Makeup,Online,2511
12364,07-11-2023,Haircare,Offline,5819
12365,7/31/2023,BodyCare,Offline,2889
12366,9/22/2024,Makeup,Online,3602
12367,3/18/2024,Makeup,Online,6012
12368,6/18/2024,Makeup,Online,5729
12369,8/15/2023,Haircare,Online,5681
12370,9/21/2024,BodyCare,Online,10433
12371,8/23/2023,Skincare,Offline,7592
12372,07-04-2024,Makeup,Online,4655
12373,5/23/2024,Makeup,Online,10257
12374,3/21/2024,Makeup,Online,4177
12375,1/25/2023,BodyCare,Offline,5763
12376,11-02-2024,Skincare,Online,7119
12377,05-01-2024,Haircare,Online,6002
12378,3/19/2023,BodyCare,Online,6891
12379,3/19/2023,Skincare,Online,1818
12380,2/25/2023,BodyCare,Offline,2602
12381,06-07-2023,Makeup,Online,9891
12382,10/29/2024,Makeup,Online,1683
12383,09-04-2023,Skincare,Online,1213
12384,8/24/2024,Makeup,Online,6267
12385,4/21/2024,Makeup,Online,8612
12386,04-04-2024,Skincare,Offline,5717
12387,7/19/2023,BodyCare,Online,9306
12388,10/25/2024,Haircare,Online,3788
12389,3/18/2023,Makeup,Online,3327
12390,11-04-2024,Skincare,Online,7394
12391,3/28/2024,Makeup,Offline,6961
12392,7/19/2023,Skincare,Online,7670
12393,04-07-2024,Makeup,Online,1774
12394,10/22/2024,BodyCare,Offline,951
12395,8/30/2024,Makeup,Online,864
12396,09-06-2024,Skincare,Online,2211
12397,01-07-2023,Makeup,Offline,2480
12398,11/18/2023,Skincare,Online,9214
12399,7/19/2023,Makeup,Online,1099
12400,9/14/2023,Skincare,Online,8031
12401,10-06-2024,BodyCare,Online,6930
12402,08-01-2024,Skincare,Online,7348
12403,7/21/2023,BodyCare,Online,10140
12404,10-02-2023,Skincare,Online,878
12405,03-10-2023,Skincare,Online,5942
12406,09-07-2023,Haircare,Online,5851
12407,8/21/2023,Haircare,Online,9401
12408,1/25/2024,Makeup,Online,1311
12409,02-11-2024,Makeup,Online,1489
12410,9/16/2024,Makeup,Online,10389
12411,1/29/2024,Makeup,Online,4960
12412,9/19/2023,Makeup,Online,2082
12413,6/17/2023,Skincare,Online,10888
12414,03-02-2024,Makeup,Online,3448
12415,2/26/2024,Makeup,Online,7022
12416,10/17/2023,Makeup,Offline,773
12417,05-04-2023,Haircare,Offline,3127
12418,06-02-2024,Haircare,Offline,9964
12419,12/15/2023,BodyCare,Online,518
12420,6/21/2024,Makeup,Online,5943
12421,11/19/2023,Skincare,Online,6647
12422,2/26/2023,Haircare,Online,6848
12423,8/26/2024,Skincare,Online,8624
12424,04-03-2023,Haircare,Online,4935
12425,8/15/2023,Skincare,Online,5254
12426,12/26/2023,Makeup,Online,4885
12427,2/25/2023,Makeup,Online,9113
12428,07-10-2024,Skincare,Online,10246
12429,01-08-2024,Makeup,Online,4643
12430,11/26/2023,BodyCare,Offline,9080
12431,6/14/2024,Makeup,Online,3130
12432,9/15/2023,BodyCare,Online,5545
12433,11-08-2023,Skincare,Online,8933
12434,11/17/2024,Makeup,Online,9861
12435,01-09-2024,Haircare,Offline,6338
12436,1/26/2024,Skincare,Offline,6704
12437,9/29/2024,Makeup,Offline,5278
12438,07-12-2023,Skincare,Online,4637
12439,11-09-2024,Makeup,Online,5420
12440,8/14/2023,Makeup,Online,8320
12441,8/27/2023,BodyCare,Online,9795
12442,5/15/2023,Haircare,Offline,10300
12443,08-06-2023,Makeup,Offline,4927
12444,1/25/2024,Makeup,Online,7546
12445,09-03-2024,Skincare,Offline,8010
12446,3/24/2023,Skincare,Online,5018
12447,11/14/2024,Makeup,Online,1057
12448,05-01-2024,Skincare,Online,5011
12449,2/17/2024,BodyCare,Online,1033
12450,6/29/2024,Makeup,Online,1284
12451,09-07-2024,Skincare,Online,10036
12452,10-07-2024,Makeup,Online,9381
12453,11/17/2024,Haircare,Offline,7080
12454,2/29/2024,Haircare,Online,9715
12455,04-01-2023,Haircare,Online,2582
12456,11/23/2023,Haircare,Online,3848
12457,11/27/2024,BodyCare,Online,959
12458,8/15/2024,BodyCare,Online,10547
12459,05-12-2024,Makeup,Online,3599
12460,02-05-2023,Makeup,Online,3028
12461,08-09-2024,Makeup,Online,10226
12462,7/27/2023,BodyCare,Online,6369
12463,8/17/2023,Skincare,Online,5870
12464,03-07-2023,Haircare,Online,4873
12465,11-03-2024,Makeup,Online,4913
12466,2/16/2024,Makeup,Online,631
12467,04-06-2024,Makeup,Online,6787
12468,4/29/2024,Haircare,Online,4720
12469,11/21/2024,Makeup,Online,6896
12470,08-03-2023,Makeup,Offline,4261
12471,4/19/2023,Makeup,Online,10328
12472,3/23/2024,Skincare,Online,2426
12473,6/24/2023,Makeup,Online,796
12474,5/31/2023,Haircare,Online,6130
12475,01-12-2024,Makeup,Online,4260
12476,11/22/2024,Makeup,Offline,4346
12477,8/16/2024,Makeup,Online,6093
12478,07-09-2024,Skincare,Online,2067
12479,12/20/2023,Skincare,Online,7472
12480,5/13/2024,Makeup,Online,2837
12481,6/25/2024,Haircare,Online,3927
12482,10-01-2024,Makeup,Online,3962
12483,08-02-2023,Makeup,Offline,1903
12484,03-06-2024,Makeup,Online,9794
12485,1/28/2023,BodyCare,Online,3752
12486,6/18/2023,Makeup,Online,9769
12487,12/17/2023,Makeup,Offline,2936
12488,11/24/2024,Skincare,Online,8119
12489,02-12-2024,Makeup,Online,679
12490,12/24/2023,Haircare,Online,3643
12491,03-11-2024,BodyCare,Online,1290
12492,3/17/2024,Haircare,Online,8950
12493,6/22/2023,BodyCare,Online,2797
12494,1/15/2024,Makeup,Online,8795
12495,4/13/2023,Haircare,Online,10420
12496,12-02-2023,Skincare,Offline,933
12497,1/15/2023,Skincare,Offline,3713
12498,9/17/2024,Makeup,Offline,693
12499,10-11-2024,Haircare,Offline,7055
12500,07-06-2024,Haircare,Online,4420
12501,03-12-2023,BodyCare,Online,6596
12502,05-07-2023,Makeup,Online,3197
12503,06-01-2024,Skincare,Online,8131
12504,4/25/2023,Skincare,Online,3990
12505,6/24/2024,Makeup,Offline,2900
12506,11/17/2024,Makeup,Offline,5909
12507,8/13/2023,Makeup,Online,5854
12508,06-02-2024,Skincare,Offline,1087
12509,1/22/2024,Makeup,Online,8090
12510,05-12-2023,Skincare,Offline,1915
12511,1/21/2024,BodyCare,Offline,920
12512,04-11-2023,Makeup,Offline,4846
12513,04-05-2023,Skincare,Online,5263
12514,03-09-2024,Makeup,Offline,5621
12515,8/13/2024,Makeup,Online,9317
12516,10/17/2023,Makeup,Online,4870
12517,10/18/2024,Skincare,Offline,3480
12518,4/17/2023,Makeup,Online,2952
12519,3/29/2023,Skincare,Offline,9812
12520,1/24/2024,Makeup,Offline,2290
12521,2/13/2024,BodyCare,Offline,8114
12522,4/24/2023,BodyCare,Online,5385
12523,09-07-2024,Haircare,Online,7722
12524,7/15/2024,BodyCare,Offline,2420
12525,8/26/2023,Makeup,Online,1282
12526,6/20/2023,Haircare,Online,8729
12527,6/18/2023,Haircare,Online,3343
12528,08-10-2023,Skincare,Online,6241
12529,5/24/2024,Skincare,Offline,6718
12530,04-05-2023,Makeup,Offline,3067
12531,5/19/2023,Makeup,Online,5226
12532,11-01-2024,Makeup,Online,5264
12533,10/17/2023,Skincare,Offline,5169
12534,5/17/2024,Skincare,Online,6982
12535,06-08-2024,Makeup,Online,10426
12536,12/23/2023,Makeup,Online,9916
12537,1/13/2024,Skincare,Online,5050
12538,06-03-2023,Makeup,Offline,4676
12539,5/31/2024,Skincare,Online,7331
12540,10/28/2023,Makeup,Online,10736
12541,5/13/2024,Haircare,Online,2363
12542,3/15/2024,Makeup,Online,7619
12543,11-02-2023,Haircare,Online,1540
12544,09-01-2024,BodyCare,Online,3264
12545,5/28/2024,Haircare,Offline,5294
12546,9/27/2023,Makeup,Online,3359
12547,11-01-2024,Skincare,Online,5864
12548,1/14/2024,Skincare,Online,6616
12549,12/16/2023,Haircare,Offline,6845
12550,01-12-2023,Makeup,Online,9164
12551,10-08-2024,Makeup,Online,6550
12552,01-05-2023,Makeup,Offline,4023
12553,02-11-2023,Makeup,Online,6157
12554,6/23/2023,Haircare,Online,3042
12555,10/27/2024,BodyCare,Online,6180
12556,05-05-2024,Skincare,Online,2087
12557,8/22/2023,Makeup,Online,1287
12558,7/24/2024,Skincare,Online,675
12559,10-02-2023,Makeup,Online,4568
12560,06-02-2023,Makeup,Online,1401
12561,6/25/2023,Makeup,Online,5546
12562,10/30/2023,Skincare,Online,9365
12563,9/19/2024,Haircare,Offline,10326
12564,6/26/2023,BodyCare,Online,4426
12565,05-06-2023,Skincare,Online,4401
12566,02-10-2023,BodyCare,Online,4159
12567,02-08-2023,Haircare,Online,3357
12568,6/30/2024,Makeup,Online,10407
12569,6/21/2023,Haircare,Online,8560
12570,10/24/2024,Skincare,Online,9321
12571,09-10-2023,Makeup,Offline,6401
12572,8/17/2024,BodyCare,Offline,6945
12573,12/29/2023,Makeup,Offline,7484
12574,06-05-2024,Makeup,Offline,5315
12575,03-10-2024,Skincare,Offline,9470
12576,3/19/2024,BodyCare,Online,9905
12577,08-08-2023,Skincare,Online,8522
12578,2/27/2023,Skincare,Online,8749
12579,05-08-2024,Skincare,Online,6325
12580,05-01-2023,Skincare,Online,8120
12581,05-02-2023,Skincare,Online,7072
12582,09-12-2024,Makeup,Online,4931
12583,2/16/2023,Makeup,Offline,678
12584,2/28/2023,Skincare,Offline,2968
12585,2/28/2023,Skincare,Offline,1517
12586,3/16/2024,Skincare,Online,9852
12587,05-10-2023,Haircare,Offline,4411
12588,11-05-2023,Makeup,Online,1837
12589,3/17/2024,BodyCare,Offline,3683
12590,02-08-2024,Skincare,Offline,8544
12591,5/19/2024,Makeup,Online,7554
12592,8/24/2024,Makeup,Offline,5025
12593,6/27/2023,Skincare,Offline,7897
12594,11/22/2024,Skincare,Online,1550
12595,04-02-2023,Skincare,Online,4442
12596,7/17/2024,Makeup,Online,4942
12597,08-12-2023,BodyCare,Online,9101
12598,12-10-2023,Makeup,Offline,986
12599,10/14/2024,BodyCare,Online,9999
12600,12/29/2023,Skincare,Offline,2660
12601,04-12-2023,Haircare,Online,3612
12602,08-08-2024,Skincare,Online,1946
12603,11-09-2023,Makeup,Offline,10640
12604,6/16/2024,Skincare,Online,8636
12605,6/13/2024,Makeup,Offline,6774
12606,01-11-2024,Makeup,Online,1785
12607,10/16/2023,Haircare,Online,6601
12608,2/23/2024,Makeup,Offline,10751
12609,02-04-2023,Haircare,Online,744
12610,03-02-2023,Makeup,Online,6146
12611,10/25/2024,Skincare,Online,8626
12612,5/17/2023,Haircare,Offline,815
12613,01-11-2024,Skincare,Offline,6503
12614,7/29/2023,Makeup,Online,9550
12615,04-01-2024,Skincare,Offline,7583
12616,2/21/2023,Makeup,Online,10710
12617,6/22/2023,Haircare,Online,6963
12618,05-05-2023,Haircare,Online,4747
12619,11/18/2024,Makeup,Offline,3446
12620,5/24/2023,BodyCare,Online,6463
12621,10-12-2023,Makeup,Online,5566
12622,2/16/2023,Skincare,Online,10717
12623,8/23/2024,Haircare,Offline,10328
12624,09-06-2024,Skincare,Online,3775
12625,12/31/2023,Makeup,Offline,1574
12626,05-06-2023,Makeup,Online,9243
12627,06-06-2023,Skincare,Online,4403
12628,08-11-2023,Skincare,Online,6548
12629,11-04-2023,Haircare,Online,2372
12630,6/24/2024,Makeup,Online,10988
12631,4/25/2023,Skincare,Offline,7621
12632,10/22/2024,Makeup,Online,2648
12633,1/23/2023,Skincare,Offline,8892
12634,12/25/2023,Haircare,Online,5885
12635,10/30/2023,Makeup,Online,6933
12636,03-05-2023,Skincare,Online,5040
12637,06-12-2023,Makeup,Online,3611
12638,10/19/2023,Skincare,Online,8027
12639,5/27/2023,BodyCare,Online,8571
12640,02-03-2024,Skincare,Online,5280
12641,1/31/2023,Makeup,Online,1261
12642,4/27/2024,Haircare,Online,7310
12643,12/14/2023,Haircare,Offline,10320
12644,11/19/2024,Makeup,Offline,6496
12645,10-01-2023,BodyCare,Online,6042
12646,01-05-2023,Haircare,Online,1615
12647,3/14/2024,Skincare,Offline,2171
12648,04-12-2023,Makeup,Offline,3809
12649,11/24/2024,Makeup,Offline,10337
12650,7/28/2024,Makeup,Offline,6470
12651,6/21/2024,Makeup,Online,5014
12652,03-05-2023,Makeup,Online,5229
12653,05-11-2023,Makeup,Online,4348
12654,4/16/2023,Skincare,Online,5870
12655,09-01-2023,Haircare,Online,1838
12656,03-07-2023,Skincare,Offline,8161
12657,7/17/2023,Skincare,Offline,2822
12658,10-10-2023,Skincare,Online,10679
12659,3/20/2024,Skincare,Online,2391
12660,07-01-2024,Skincare,Online,5286
12661,04-10-2023,Makeup,Offline,9282
12662,5/26/2023,Skincare,Offline,9232
12663,03-10-2024,Makeup,Online,9195
12664,8/15/2023,Haircare,Offline,8509
12665,2/26/2024,Haircare,Online,4552
12666,11/25/2024,Makeup,Online,1818
12667,09-03-2023,Makeup,Online,7003
12668,06-04-2024,Makeup,Online,746
12669,4/14/2023,Makeup,Online,10558
12670,07-07-2023,Skincare,Online,7858
12671,07-01-2024,Skincare,Online,1823
12672,04-04-2023,Makeup,Online,4702
12673,02-07-2023,Skincare,Online,4016
12674,02-09-2023,Makeup,Offline,7017
12675,4/20/2024,Makeup,Online,3524
12676,10-11-2024,Makeup,Online,10892
12677,6/16/2023,Makeup,Online,8807
12678,2/13/2023,BodyCare,Online,629
12679,5/20/2023,BodyCare,Online,9612
12680,3/14/2024,Haircare,Online,2351
12681,11-07-2024,Makeup,Offline,2781
12682,11-02-2023,Skincare,Online,2971
12683,02-05-2024,Skincare,Online,2815
12684,08-05-2023,Makeup,Offline,8424
12685,10/28/2023,Haircare,Online,10058
12686,6/24/2024,Makeup,Online,7425
12687,11/30/2023,Makeup,Offline,4228
12688,01-09-2024,Makeup,Offline,3972
12689,1/22/2023,Skincare,Online,2673
12690,8/22/2024,Skincare,Online,6439
12691,02-01-2024,Haircare,Offline,7936
12692,8/19/2023,Skincare,Online,2156
12693,11-06-2024,Skincare,Online,5934
12694,01-03-2023,Haircare,Online,9116
12695,11/15/2024,Skincare,Online,4298
12696,4/16/2024,Skincare,Online,2162
12697,5/16/2023,Makeup,Online,1768
12698,9/21/2023,Haircare,Online,10368
12699,5/14/2023,Haircare,Offline,4128
12700,9/24/2023,Haircare,Online,4551
12701,4/15/2023,BodyCare,Online,9287
12702,2/15/2023,Haircare,Online,4934
12703,5/23/2023,Skincare,Offline,5471
12704,1/15/2024,Skincare,Offline,1807
12705,12/29/2023,Skincare,Online,7839
12706,10-05-2023,Skincare,Online,9316
12707,2/14/2023,Makeup,Online,3393
12708,3/30/2024,Skincare,Offline,5190
12709,01-11-2023,BodyCare,Online,876
12710,11/23/2023,Makeup,Online,2037
12711,05-09-2024,BodyCare,Offline,4563
12712,4/19/2023,Haircare,Offline,6257
12713,10-11-2023,BodyCare,Offline,8134
12714,1/19/2024,Makeup,Offline,8631
12715,8/16/2023,Makeup,Offline,4411
12716,6/29/2024,Skincare,Offline,7805
12717,10/28/2024,Makeup,Offline,10955
12718,08-01-2024,Makeup,Online,1835
12719,5/31/2023,Makeup,Offline,464
12720,01-01-2023,Makeup,Online,1139
12721,3/21/2023,Makeup,Offline,6753
12722,8/20/2023,Haircare,Online,7433
12723,3/22/2024,Skincare,Offline,891
12724,3/23/2024,Makeup,Online,3528
12725,7/21/2023,Skincare,Online,1168
12726,9/30/2024,Makeup,Online,6616
12727,9/29/2023,Makeup,Offline,6590
12728,09-08-2024,BodyCare,Online,8749
12729,04-05-2024,Skincare,Online,9109
12730,3/23/2023,Skincare,Online,1477
12731,10-03-2023,Makeup,Online,4900
12732,04-08-2023,Skincare,Online,1190
12733,04-06-2023,Makeup,Online,8113
12734,07-01-2023,Haircare,Online,8510
12735,8/25/2023,Skincare,Online,4989
12736,11/28/2023,Skincare,Online,799
12737,9/22/2023,Skincare,Online,10540
12738,4/20/2024,Makeup,Online,2322
12739,03-06-2024,BodyCare,Online,4655
12740,11-12-2024,Haircare,Online,3423
12741,11/22/2024,Makeup,Online,8532
12742,02-11-2023,Haircare,Online,876
12743,11-03-2024,BodyCare,Online,10811
12744,10-03-2023,Haircare,Online,1474
12745,10-10-2024,Makeup,Online,5952
12746,05-01-2023,Makeup,Online,8616
12747,10-02-2023,Makeup,Offline,10786
12748,1/26/2024,BodyCare,Offline,9886
12749,1/17/2024,Haircare,Online,5186
12750,3/14/2023,Skincare,Online,10861
12751,2/26/2023,Skincare,Offline,804
12752,06-04-2024,Skincare,Online,5966
12753,3/17/2024,Haircare,Offline,9919
12754,7/24/2023,Skincare,Online,8236
12755,1/26/2024,Makeup,Online,10647
12756,07-07-2023,Skincare,Online,7482
12757,12-04-2023,Skincare,Online,5249
12758,08-03-2024,Haircare,Online,5578
12759,9/20/2024,Skincare,Online,3799
12760,5/26/2023,Haircare,Online,7403
12761,03-07-2023,Haircare,Online,2521
12762,6/21/2023,Haircare,Online,7086
12763,10/20/2024,Makeup,Online,10199
12764,7/23/2023,Skincare,Online,9326
12765,01-08-2023,Makeup,Online,6855
12766,02-01-2023,Haircare,Offline,2877
12767,08-01-2023,Makeup,Online,6734
12768,10-09-2023,Skincare,Online,3127
12769,9/30/2024,Makeup,Online,9549
12770,12/24/2023,BodyCare,Online,4808
12771,5/21/2023,Skincare,Online,2879
12772,2/27/2023,BodyCare,Offline,10145
12773,3/23/2024,Makeup,Offline,10823
12774,1/26/2023,Makeup,Offline,7956
12775,10-07-2023,Skincare,Online,1183
12776,7/20/2024,Skincare,Online,9065
