CustomerID,support_interacation_count,problem type,support_resolution_time,resolution_satisfication
11543,2,Product Quality,18,10
11544,7,Product Quality,21,4
11545,9,Product Quality,6,1
11546,5,Late Delivery,6,10
11547,7,Product Quality,1,10
11548,5,Product Quality,15,2
11549,10,Product Quality,15,6
11550,3,Late Delivery,1,7
11551,7,Wrong Item Received,19,9
11552,4,Wrong Item Received,1,8
11553,8,Product Quality,18,10
11554,5,Other,23,6
11555,5,Product Quality,23,5
11556,5,Wrong Item Received,17,9
11557,8,Wrong Item Received,10,7
11558,6,Late Delivery,19,9
11559,10,Product Quality,23,6
11560,4,Product Quality,12,3
11561,5,Side Effects,21,3
11562,3,Late Delivery,15,5
11563,9,Side Effects,14,7
11564,2,Wrong Item Received,17,3
11565,9,Product Quality,20,5
11566,5,Side Effects,13,2
11567,6,Late Delivery,6,7
11568,2,Side Effects,24,2
11569,10,Product Quality,17,6
11570,3,Product Quality,19,3
11571,6,Product Quality,5,5
11572,1,Product Quality,4,6
11573,5,Product Quality,22,5
11574,7,Product Quality,14,3
11575,4,Product Quality,2,9
11576,10,Other,19,8
11577,8,Late Delivery,14,10
11578,6,Product Quality,18,7
11579,9,Product Quality,8,4
11580,5,Late Delivery,8,10
11581,6,Side Effects,15,8
11582,6,Late Delivery,7,10
11583,6,Product Quality,14,1
11584,5,Product Quality,16,1
11585,4,Product Quality,21,2
11586,6,Product Quality,5,10
11587,10,Product Quality,10,6
11588,3,Product Quality,9,10
11589,8,Product Quality,22,2
11590,4,Product Quality,10,6
11591,9,Side Effects,6,3
11592,7,Late Delivery,13,6
11593,3,Product Quality,7,9
11594,6,Late Delivery,8,5
11595,5,Wrong Item Received,13,7
11596,10,Product Quality,11,6
11597,2,Side Effects,20,7
11598,9,Product Quality,17,2
11599,4,Wrong Item Received,10,5
11600,1,Side Effects,24,1
11601,2,Late Delivery,5,2
11602,4,Other,23,9
11603,5,Product Quality,17,2
11604,5,Product Quality,13,9
11605,8,Side Effects,14,9
11606,10,Product Quality,23,10
11607,10,Late Delivery,15,6
11608,10,Product Quality,19,9
11609,5,Product Quality,2,8
11610,8,Product Quality,23,10
11611,2,Side Effects,17,9
11612,1,Product Quality,23,2
11613,7,Product Quality,3,5
11614,1,Product Quality,2,7
11615,10,Late Delivery,1,4
11616,2,Product Quality,23,7
11617,9,Late Delivery,16,8
11618,2,Product Quality,11,1
11619,10,Product Quality,6,5
11620,4,Other,22,1
11621,6,Side Effects,23,8
11622,3,Product Quality,9,6
11623,3,Late Delivery,23,1
11624,10,Product Quality,5,7
11625,9,Product Quality,5,9
11626,7,Late Delivery,2,4
11627,7,Product Quality,15,3
11628,1,Side Effects,22,4
11629,2,Product Quality,1,8
11630,3,Wrong Item Received,17,10
11631,8,Late Delivery,15,10
11632,1,Late Delivery,13,4
11633,4,Product Quality,15,10
11634,6,Late Delivery,24,1
11635,7,Product Quality,8,2
11636,9,Product Quality,20,6
11637,1,Late Delivery,20,5
11638,10,Product Quality,4,4
11639,2,Late Delivery,14,9
11640,7,Product Quality,18,10
11641,1,Late Delivery,7,9
11642,5,Product Quality,14,1
11643,7,Product Quality,20,5
11644,6,Side Effects,4,9
11645,9,Side Effects,20,10
11646,3,Product Quality,16,9
11647,3,Side Effects,13,10
11648,7,Product Quality,5,1
11649,8,Late Delivery,20,2
11650,3,Wrong Item Received,2,6
11651,7,Late Delivery,12,5
11652,3,Product Quality,8,10
11653,1,Product Quality,2,5
11654,9,Product Quality,19,3
11655,1,Late Delivery,6,1
11656,6,Side Effects,7,4
11657,1,Wrong Item Received,11,8
11658,6,Product Quality,18,5
11659,2,Product Quality,7,5
11660,8,Side Effects,17,5
11661,10,Wrong Item Received,3,2
11662,7,Product Quality,7,3
11663,5,Product Quality,12,4
11664,9,Product Quality,11,2
11665,2,Product Quality,18,10
11666,2,Product Quality,1,8
11667,1,Side Effects,16,9
11668,4,Late Delivery,7,2
11669,8,Side Effects,19,8
11670,10,Side Effects,8,3
11671,2,Product Quality,2,4
11672,1,Late Delivery,18,9
11673,1,Product Quality,21,4
11674,1,Product Quality,11,3
11675,10,Product Quality,23,4
11676,9,Late Delivery,23,5
11677,5,Late Delivery,5,2
11678,10,Late Delivery,3,1
11679,4,Late Delivery,21,3
11680,1,Product Quality,23,8
11681,9,Product Quality,5,4
11682,3,Late Delivery,23,5
11683,9,Late Delivery,10,5
11684,9,Product Quality,3,1
11685,4,Wrong Item Received,19,8
11686,6,Product Quality,13,10
11687,6,Late Delivery,6,6
11688,9,Late Delivery,16,7
11689,9,Side Effects,14,1
11690,5,Product Quality,8,2
11691,3,Product Quality,19,1
11692,3,Late Delivery,12,4
11693,2,Side Effects,9,5
11694,5,Wrong Item Received,19,6
11695,5,Wrong Item Received,5,10
11696,4,Late Delivery,5,3
11697,1,Late Delivery,22,2
11698,7,Product Quality,21,4
11699,3,Side Effects,5,2
11700,10,Product Quality,13,5
11701,7,Side Effects,12,5
11702,5,Product Quality,7,7
11703,8,Product Quality,15,8
11704,8,Product Quality,3,10
11705,6,Wrong Item Received,24,8
11706,6,Product Quality,16,5
11707,5,Product Quality,20,2
11708,9,Product Quality,5,8
11709,6,Other,24,9
11710,8,Late Delivery,10,6
11711,3,Side Effects,3,2
11712,7,Product Quality,23,10
11713,8,Product Quality,2,5
11714,6,Side Effects,3,9
11715,1,Product Quality,15,3
11716,10,Product Quality,19,8
11717,9,Product Quality,3,4
11718,4,Product Quality,9,9
11719,7,Product Quality,21,2
11720,8,Product Quality,2,10
11721,6,Product Quality,5,8
11722,5,Product Quality,8,4
11723,9,Late Delivery,14,2
11724,5,Product Quality,18,6
11725,7,Side Effects,23,7
11726,9,Product Quality,9,5
11727,9,Late Delivery,15,5
11728,9,Side Effects,6,4
11729,9,Product Quality,17,8
11730,4,Product Quality,8,10
11731,6,Product Quality,22,8
11732,8,Product Quality,10,8
11733,9,Product Quality,19,4
11734,4,Other,17,8
11735,5,Late Delivery,15,3
11736,4,Product Quality,16,6
11737,4,Late Delivery,9,3
11738,9,Late Delivery,12,6
11739,2,Side Effects,22,8
11740,9,Side Effects,14,5
11741,3,Product Quality,7,4
11742,7,Late Delivery,9,6
11743,9,Product Quality,16,8
11744,6,Late Delivery,3,5
11745,9,Late Delivery,22,2
11746,1,Product Quality,5,10
11747,8,Product Quality,15,5
11748,5,Late Delivery,10,6
11749,8,Product Quality,12,9
11750,2,Late Delivery,13,9
11751,10,Product Quality,6,1
11752,8,Late Delivery,11,7
11753,2,Late Delivery,8,2
11754,7,Product Quality,22,8
11755,1,Product Quality,12,1
11756,8,Side Effects,4,7
11757,1,Product Quality,4,1
11758,7,Side Effects,15,5
11759,6,Product Quality,13,8
11760,1,Product Quality,20,10
11761,3,Late Delivery,1,4
11762,9,Product Quality,1,1
11763,9,Product Quality,17,10
11764,4,Late Delivery,6,9
11765,10,Product Quality,22,5
11766,3,Product Quality,6,6
11767,9,Wrong Item Received,8,1
11768,8,Late Delivery,19,2
11769,10,Late Delivery,8,10
11770,6,Product Quality,24,5
11771,1,Product Quality,2,2
11772,3,Product Quality,11,8
11773,9,Product Quality,20,5
11774,4,Late Delivery,10,3
11775,2,Product Quality,4,1
11776,1,Side Effects,8,4
11777,6,Other,10,6
11778,10,Late Delivery,15,2
11779,7,Late Delivery,8,3
11780,3,Product Quality,3,3
11781,3,Product Quality,4,3
11782,6,Product Quality,16,7
11783,1,Wrong Item Received,20,1
11784,4,Product Quality,23,6
11785,1,Side Effects,12,6
11786,2,Wrong Item Received,18,3
11787,10,Product Quality,13,10
11788,7,Other,21,6
11789,2,Side Effects,17,6
11790,6,Product Quality,22,5
11791,6,Product Quality,14,7
11792,1,Product Quality,18,6
11793,1,Product Quality,19,7
11794,4,Wrong Item Received,24,8
11795,1,Product Quality,18,8
11796,2,Product Quality,13,10
11797,6,Late Delivery,8,8
11798,3,Other,20,6
11799,3,Late Delivery,22,6
11800,2,Wrong Item Received,8,8
11801,4,Product Quality,23,2
11802,7,Product Quality,22,6
11803,5,Product Quality,20,8
11804,10,Product Quality,12,10
11805,3,Product Quality,16,9
11806,9,Product Quality,11,2
11807,5,Product Quality,21,10
11808,7,Late Delivery,4,5
11809,9,Product Quality,20,6
11810,8,Product Quality,15,8
11811,8,Late Delivery,10,5
11812,10,Other,12,5
11813,9,Product Quality,19,6
11814,5,Late Delivery,14,6
11815,2,Side Effects,18,1
11816,1,Late Delivery,11,2
11817,8,Product Quality,18,1
11818,4,Product Quality,12,4
11819,10,Product Quality,24,3
11820,3,Other,9,8
11821,9,Wrong Item Received,6,8
11822,7,Product Quality,24,5
11823,9,Side Effects,20,2
11824,7,Product Quality,3,5
11825,8,Product Quality,24,8
11826,5,Other,5,4
11827,8,Product Quality,20,5
11828,10,Product Quality,2,10
11829,4,Other,18,10
11830,6,Side Effects,6,3
11831,5,Wrong Item Received,10,1
11832,9,Side Effects,3,3
11833,5,Product Quality,14,5
11834,10,Product Quality,2,4
11835,1,Product Quality,2,8
11836,10,Product Quality,16,9
11837,3,Late Delivery,10,6
11838,8,Product Quality,24,5
11839,8,Side Effects,6,5
11840,7,Product Quality,10,2
11841,10,Product Quality,8,10
11842,6,Product Quality,3,8
11843,4,Late Delivery,13,6
11844,8,Product Quality,19,4
11845,8,Other,24,4
11846,9,Product Quality,2,10
11847,4,Product Quality,23,3
11848,8,Side Effects,14,4
11849,6,Product Quality,4,10
11850,6,Product Quality,4,7
11851,4,Product Quality,19,8
11852,10,Product Quality,15,10
11853,2,Late Delivery,10,1
11854,7,Other,18,9
11855,3,Product Quality,2,5
11856,5,Side Effects,5,4
11857,6,Side Effects,15,4
11858,4,Side Effects,11,1
11859,6,Product Quality,8,5
11860,4,Product Quality,4,3
11861,10,Product Quality,19,2
11862,10,Product Quality,13,9
11863,4,Late Delivery,8,1
11864,3,Late Delivery,9,9
11865,8,Late Delivery,11,9
11866,6,Side Effects,6,7
11867,3,Product Quality,15,1
11868,1,Late Delivery,2,10
11869,2,Product Quality,6,6
11870,7,Product Quality,1,2
11871,8,Product Quality,21,7
11872,2,Late Delivery,7,8
11873,6,Late Delivery,10,6
11874,5,Product Quality,22,4
11875,4,Other,3,6
11876,2,Product Quality,10,3
11877,10,Product Quality,9,6
11878,8,Product Quality,6,7
11879,1,Product Quality,23,10
11880,10,Product Quality,10,8
11881,1,Product Quality,6,2
11882,4,Late Delivery,7,6
11883,4,Product Quality,15,6
11884,4,Product Quality,17,3
11885,7,Product Quality,11,6
11886,2,Product Quality,8,4
11887,5,Product Quality,21,1
11888,9,Product Quality,14,10
11889,1,Wrong Item Received,20,4
11890,7,Side Effects,2,4
11891,7,Late Delivery,9,5
11892,6,Product Quality,10,8
11893,4,Product Quality,10,6
11894,5,Product Quality,24,6
11895,7,Late Delivery,16,3
11896,1,Product Quality,8,10
11897,7,Late Delivery,16,1
11898,2,Side Effects,16,5
11899,8,Product Quality,19,4
11900,9,Product Quality,7,2
11901,8,Wrong Item Received,19,4
11902,2,Product Quality,9,5
11903,7,Side Effects,15,2
11904,8,Product Quality,4,8
11905,8,Product Quality,24,4
11906,3,Side Effects,15,10
11907,2,Product Quality,23,6
11908,1,Side Effects,6,5
11909,9,Product Quality,10,9
11910,10,Late Delivery,4,6
11911,7,Product Quality,3,10
11912,1,Product Quality,15,3
11913,1,Product Quality,11,10
11914,1,Wrong Item Received,7,8
11915,4,Product Quality,18,2
11916,10,Side Effects,24,2
11917,7,Product Quality,18,4
11918,4,Late Delivery,23,10
11919,7,Side Effects,23,4
11920,6,Product Quality,18,5
11921,5,Product Quality,1,2
11922,5,Product Quality,3,4
11923,2,Product Quality,9,3
11924,10,Product Quality,18,2
11925,4,Side Effects,7,2
11926,10,Late Delivery,15,1
11927,5,Other,2,7
11928,6,Product Quality,18,10
11929,1,Late Delivery,17,2
11930,9,Late Delivery,11,10
11931,10,Side Effects,5,5
11932,8,Product Quality,7,6
11933,6,Side Effects,20,4
11934,5,Product Quality,10,9
11935,3,Product Quality,2,4
11936,5,Side Effects,16,10
11937,6,Product Quality,22,6
11938,8,Product Quality,16,2
11939,2,Product Quality,8,2
11940,7,Other,21,10
11941,10,Product Quality,4,5
11942,5,Late Delivery,10,6
11943,7,Product Quality,14,10
11944,4,Side Effects,7,5
11945,1,Product Quality,3,8
11946,9,Late Delivery,20,4
11947,7,Product Quality,14,5
11948,7,Product Quality,4,1
11949,3,Product Quality,6,2
11950,10,Late Delivery,7,7
11951,7,Late Delivery,23,9
11952,1,Late Delivery,12,2
11953,1,Product Quality,7,9
11954,2,Product Quality,24,1
11955,9,Product Quality,20,6
11956,4,Late Delivery,5,7
11957,6,Late Delivery,21,3
11958,6,Side Effects,9,8
11959,1,Product Quality,19,9
11960,5,Late Delivery,19,1
11961,4,Side Effects,24,10
11962,9,Product Quality,15,2
11963,6,Product Quality,19,2
11964,2,Late Delivery,15,3
11965,9,Late Delivery,23,6
11966,3,Product Quality,24,1
11967,5,Side Effects,16,8
11968,7,Product Quality,5,3
11969,9,Late Delivery,22,1
11970,4,Late Delivery,11,7
11971,2,Other,1,8
11972,4,Product Quality,4,2
11973,6,Side Effects,4,1
11974,4,Product Quality,19,4
11975,8,Product Quality,4,4
11976,6,Late Delivery,18,10
11977,10,Product Quality,12,1
11978,6,Product Quality,10,8
11979,5,Product Quality,22,1
11980,3,Late Delivery,14,2
11981,2,Late Delivery,9,9
11982,7,Product Quality,10,10
11983,10,Product Quality,14,4
11984,3,Product Quality,23,3
11985,9,Other,16,2
11986,9,Product Quality,2,6
11987,4,Product Quality,16,5
11988,4,Late Delivery,17,3
11989,5,Product Quality,9,3
11990,8,Late Delivery,9,8
11991,6,Product Quality,18,10
11992,5,Late Delivery,6,4
11993,4,Product Quality,19,7
11994,4,Product Quality,6,2
11995,8,Other,2,6
11996,2,Product Quality,2,6
11997,3,Product Quality,24,1
11998,1,Wrong Item Received,3,10
11999,4,Side Effects,1,7
12000,5,Product Quality,3,7
12001,3,Product Quality,24,2
12002,6,Product Quality,15,4
12003,5,Product Quality,17,4
12004,8,Late Delivery,17,6
12005,7,Product Quality,10,9
12006,2,Product Quality,17,8
12007,8,Late Delivery,5,6
12008,5,Late Delivery,7,2
12009,2,Product Quality,23,6
12010,5,Product Quality,2,4
12011,7,Product Quality,8,8
12012,3,Late Delivery,12,8
12013,7,Late Delivery,20,10
12014,10,Product Quality,16,10
12015,5,Late Delivery,4,9
12016,4,Product Quality,16,1
12017,1,Product Quality,10,2
12018,5,Product Quality,13,2
12019,2,Product Quality,19,5
12020,8,Product Quality,11,3
12021,10,Product Quality,17,10
12022,10,Late Delivery,4,5
12023,10,Product Quality,9,8
12024,6,Product Quality,15,9
12025,10,Product Quality,21,8
12026,10,Side Effects,11,10
12027,8,Wrong Item Received,20,1
12028,8,Other,18,8
12029,10,Late Delivery,8,8
12030,5,Product Quality,13,3
12031,8,Wrong Item Received,24,2
12032,2,Late Delivery,20,7
12033,10,Side Effects,12,5
12034,10,Side Effects,16,10
12035,7,Product Quality,7,1
12036,3,Product Quality,11,8
12037,5,Late Delivery,13,2
12038,4,Product Quality,20,1
12039,8,Product Quality,13,7
12040,7,Late Delivery,2,2
12041,6,Product Quality,7,10
12042,4,Late Delivery,18,5
12043,1,Wrong Item Received,14,4
12044,10,Product Quality,7,4
12045,2,Other,1,4
12046,6,Side Effects,18,10
12047,10,Product Quality,5,8
12048,3,Side Effects,10,9
12049,7,Late Delivery,2,1
12050,6,Product Quality,5,9
12051,10,Product Quality,7,5
12052,3,Product Quality,3,10
12053,7,Product Quality,20,7
12054,2,Side Effects,14,10
12055,3,Product Quality,1,7
12056,2,Product Quality,14,9
12057,8,Product Quality,2,2
12058,4,Side Effects,23,9
12059,5,Side Effects,18,1
12060,10,Other,5,1
12061,10,Late Delivery,10,1
12062,10,Late Delivery,12,1
12063,9,Product Quality,17,6
12064,6,Side Effects,8,5
12065,4,Late Delivery,4,9
12066,5,Product Quality,21,1
12067,2,Side Effects,8,4
12068,3,Product Quality,20,8
12069,5,Wrong Item Received,7,7
12070,7,Product Quality,12,8
12071,3,Product Quality,11,2
12072,2,Side Effects,17,5
12073,7,Product Quality,11,3
12074,7,Late Delivery,19,2
12075,7,Product Quality,18,2
12076,1,Product Quality,19,6
12077,10,Late Delivery,8,7
12078,7,Product Quality,8,10
12079,1,Side Effects,6,3
12080,9,Product Quality,15,6
12081,4,Wrong Item Received,8,8
12082,5,Side Effects,10,7
12083,4,Product Quality,19,9
12084,4,Wrong Item Received,12,9
12085,9,Product Quality,23,10
12086,3,Product Quality,7,10
12087,4,Wrong Item Received,15,6
12088,6,Product Quality,16,7
12089,6,Other,19,1
12090,7,Product Quality,12,6
12091,2,Side Effects,11,3
12092,3,Product Quality,8,10
12093,10,Late Delivery,2,3
12094,7,Product Quality,15,6
12095,10,Late Delivery,4,4
12096,2,Side Effects,4,1
12097,9,Product Quality,19,3
12098,5,Product Quality,12,4
12099,5,Side Effects,1,8
12100,6,Other,23,4
12101,1,Product Quality,12,4
12102,8,Product Quality,6,7
12103,10,Product Quality,17,7
12104,7,Late Delivery,17,10
12105,9,Late Delivery,9,1
12106,5,Late Delivery,11,4
12107,8,Product Quality,8,10
12108,3,Side Effects,22,1
12109,7,Product Quality,9,7
12110,2,Product Quality,5,2
12111,6,Product Quality,18,10
12112,3,Product Quality,1,7
12113,5,Product Quality,8,4
12114,8,Wrong Item Received,22,8
12115,1,Product Quality,2,2
12116,1,Late Delivery,13,2
12117,8,Side Effects,6,3
12118,9,Product Quality,14,3
12119,5,Product Quality,4,2
12120,5,Product Quality,13,10
12121,6,Product Quality,8,7
12122,9,Product Quality,4,7
12123,4,Product Quality,22,4
12124,10,Product Quality,18,8
12125,9,Product Quality,5,6
12126,2,Side Effects,5,3
12127,6,Side Effects,13,2
12128,7,Late Delivery,5,7
12129,10,Side Effects,13,1
12130,1,Late Delivery,6,5
12131,2,Product Quality,12,4
12132,2,Side Effects,2,1
12133,8,Product Quality,7,2
12134,3,Late Delivery,19,6
12135,10,Product Quality,8,3
12136,6,Late Delivery,14,9
12137,1,Product Quality,7,8
12138,6,Product Quality,10,1
12139,9,Late Delivery,23,6
12140,8,Other,16,9
12141,8,Product Quality,11,6
12142,1,Side Effects,15,10
12143,6,Late Delivery,24,4
12144,3,Late Delivery,6,3
12145,10,Late Delivery,12,1
12146,10,Product Quality,1,5
12147,8,Side Effects,3,10
12148,6,Side Effects,5,1
12149,2,Product Quality,3,3
12150,8,Wrong Item Received,17,1
12151,4,Wrong Item Received,20,5
12152,5,Product Quality,11,8
12153,5,Late Delivery,14,9
12154,8,Late Delivery,2,10
12155,5,Late Delivery,18,3
12156,2,Product Quality,15,4
12157,4,Product Quality,3,3
12158,6,Wrong Item Received,5,9
12159,8,Wrong Item Received,7,6
12160,8,Product Quality,4,3
12161,10,Product Quality,11,3
12162,7,Late Delivery,13,4
12163,10,Late Delivery,2,6
12164,2,Side Effects,8,9
12165,5,Late Delivery,6,4
12166,4,Product Quality,14,4
12167,2,Late Delivery,17,8
12168,1,Product Quality,23,2
12169,5,Late Delivery,14,10
12170,3,Product Quality,9,6
12171,7,Side Effects,3,9
12172,10,Product Quality,6,2
12173,6,Late Delivery,5,2
12174,6,Wrong Item Received,20,2
12175,3,Late Delivery,19,8
12176,1,Product Quality,24,8
12177,1,Product Quality,8,4
12178,10,Wrong Item Received,19,1
12179,4,Side Effects,6,8
12180,6,Late Delivery,24,9
12181,5,Product Quality,10,4
12182,8,Product Quality,21,10
12183,6,Wrong Item Received,20,5
12184,4,Product Quality,4,9
12185,3,Late Delivery,7,2
12186,2,Product Quality,10,2
12187,7,Product Quality,24,10
12188,6,Late Delivery,1,10
12189,3,Late Delivery,18,9
12190,9,Product Quality,2,10
12191,3,Product Quality,14,2
12192,5,Late Delivery,24,2
12193,6,Product Quality,5,5
12194,7,Side Effects,14,2
12195,1,Other,14,1
12196,1,Product Quality,19,3
12197,4,Product Quality,14,6
12198,8,Late Delivery,21,5
12199,3,Wrong Item Received,21,2
12200,6,Late Delivery,2,8
12201,6,Product Quality,21,4
12202,9,Late Delivery,13,10
12203,6,Side Effects,9,5
12204,9,Other,11,7
12205,3,Late Delivery,18,6
12206,9,Product Quality,24,3
12207,3,Product Quality,7,10
12208,3,Late Delivery,20,9
12209,9,Product Quality,9,7
12210,9,Product Quality,11,7
12211,3,Product Quality,21,10
12212,1,Wrong Item Received,8,10
12213,2,Late Delivery,24,2
12214,4,Late Delivery,1,2
12215,5,Product Quality,7,7
12216,2,Side Effects,7,9
12217,2,Wrong Item Received,24,4
12218,6,Product Quality,2,9
12219,10,Wrong Item Received,19,2
12220,1,Product Quality,3,3
12221,9,Side Effects,18,1
12222,3,Late Delivery,6,1
12223,5,Product Quality,12,3
12224,5,Product Quality,24,5
12225,1,Product Quality,7,3
12226,5,Product Quality,12,1
12227,9,Late Delivery,2,2
12228,10,Product Quality,3,8
12229,3,Late Delivery,8,9
12230,3,Product Quality,5,9
12231,4,Product Quality,10,7
12232,5,Product Quality,18,4
12233,3,Side Effects,17,3
12234,3,Product Quality,20,4
12235,9,Late Delivery,3,3
12236,2,Product Quality,3,1
12237,9,Product Quality,10,9
12238,7,Product Quality,21,10
12239,1,Wrong Item Received,8,1
12240,4,Product Quality,7,3
12241,3,Product Quality,2,2
12242,5,Late Delivery,2,8
12243,6,Late Delivery,14,1
12244,5,Product Quality,11,1
12245,7,Side Effects,21,7
12246,10,Product Quality,12,8
12247,10,Side Effects,21,2
12248,6,Product Quality,2,7
12249,6,Late Delivery,12,6
12250,10,Product Quality,13,9
12251,9,Product Quality,10,3
12252,7,Late Delivery,20,10
12253,8,Product Quality,7,4
12254,1,Product Quality,17,10
12255,4,Product Quality,14,7
12256,6,Late Delivery,10,4
12257,5,Late Delivery,5,7
12258,6,Late Delivery,24,3
12259,1,Product Quality,11,9
12260,10,Product Quality,23,5
12261,6,Product Quality,17,2
12262,3,Other,4,1
12263,7,Product Quality,9,5
12264,3,Product Quality,20,10
12265,9,Product Quality,12,10
12266,10,Side Effects,12,8
12267,1,Late Delivery,3,2
12268,5,Product Quality,11,5
12269,7,Late Delivery,19,7
12270,2,Product Quality,23,5
12271,2,Late Delivery,14,4
12272,3,Wrong Item Received,18,9
12273,10,Side Effects,6,2
12274,7,Wrong Item Received,7,9
12275,2,Product Quality,12,3
12276,7,Product Quality,12,3
12277,1,Product Quality,14,2
12278,9,Side Effects,15,7
12279,8,Wrong Item Received,24,4
12280,5,Late Delivery,24,1
12281,10,Late Delivery,1,9
12282,4,Product Quality,17,10
12283,4,Late Delivery,23,3
12284,4,Other,1,8
12285,7,Side Effects,4,4
12286,7,Late Delivery,22,1
12287,1,Product Quality,6,2
12288,5,Wrong Item Received,15,5
12289,1,Side Effects,8,4
12290,9,Product Quality,2,6
12291,4,Product Quality,3,2
12292,7,Side Effects,17,10
12293,3,Product Quality,7,8
12294,9,Side Effects,1,10
12295,8,Product Quality,18,8
12296,5,Product Quality,11,5
12297,8,Side Effects,23,4
12298,5,Wrong Item Received,20,5
12299,7,Late Delivery,4,5
12300,7,Product Quality,4,1
12301,5,Product Quality,15,5
12302,4,Product Quality,4,5
12303,3,Product Quality,12,6
12304,6,Product Quality,23,7
12305,5,Product Quality,3,6
12306,9,Product Quality,5,10
12307,7,Side Effects,14,1
12308,1,Late Delivery,17,8
12309,7,Side Effects,12,10
12310,6,Late Delivery,5,10
12311,8,Late Delivery,16,3
12312,9,Side Effects,12,10
12313,4,Other,22,1
12314,7,Side Effects,8,4
12315,6,Side Effects,8,2
12316,7,Product Quality,13,3
12317,5,Late Delivery,9,7
12318,2,Other,1,4
12319,8,Other,13,8
12320,1,Product Quality,6,6
12321,2,Product Quality,19,2
12322,3,Late Delivery,12,10
12323,8,Product Quality,18,3
12324,8,Product Quality,16,6
12325,1,Product Quality,18,7
12326,5,Late Delivery,19,2
12327,5,Side Effects,15,5
12328,1,Late Delivery,17,3
12329,5,Product Quality,14,9
12330,3,Product Quality,16,9
12331,9,Product Quality,1,6
12332,3,Product Quality,3,5
12333,8,Side Effects,19,7
12334,5,Side Effects,19,2
12335,3,Side Effects,5,2
12336,6,Late Delivery,24,1
12337,5,Wrong Item Received,14,4
12338,10,Late Delivery,12,9
12339,3,Product Quality,23,4
12340,5,Product Quality,9,6
12341,6,Late Delivery,22,5
12342,2,Side Effects,9,6
12343,6,Product Quality,19,10
12344,5,Product Quality,9,7
12345,6,Late Delivery,13,8
12346,8,Product Quality,5,4
12347,2,Product Quality,11,2
12348,6,Product Quality,4,5
12349,9,Product Quality,17,5
12350,4,Product Quality,9,3
12351,3,Late Delivery,3,7
12352,10,Product Quality,4,4
12353,10,Product Quality,2,3
12354,6,Other,15,4
12355,1,Product Quality,16,3
12356,9,Side Effects,21,6
12357,3,Product Quality,15,10
12358,8,Side Effects,9,3
12359,5,Other,7,4
12360,3,Late Delivery,3,3
12361,1,Side Effects,7,1
12362,4,Side Effects,1,5
12363,8,Product Quality,2,5
12364,5,Product Quality,24,7
12365,5,Wrong Item Received,8,7
12366,2,Product Quality,17,8
12367,6,Late Delivery,9,6
12368,9,Product Quality,11,6
12369,5,Product Quality,1,1
12370,6,Product Quality,20,3
12371,4,Late Delivery,13,5
12372,6,Side Effects,6,5
12373,1,Product Quality,24,4
12374,8,Product Quality,10,6
12375,2,Product Quality,7,3
12376,3,Side Effects,1,5
12377,7,Product Quality,3,7
12378,10,Late Delivery,1,7
12379,2,Product Quality,24,3
12380,7,Late Delivery,20,5
12381,7,Late Delivery,15,4
12382,7,Product Quality,5,6
12383,9,Product Quality,22,10
12384,1,Other,7,9
12385,5,Product Quality,24,9
12386,3,Product Quality,7,7
12387,8,Side Effects,9,9
12388,10,Product Quality,4,6
12389,3,Late Delivery,8,9
12390,10,Product Quality,17,4
12391,10,Product Quality,11,2
12392,5,Product Quality,13,8
12393,8,Product Quality,24,5
12394,10,Product Quality,9,7
12395,6,Side Effects,22,1
12396,3,Wrong Item Received,18,9
12397,6,Product Quality,1,4
12398,8,Product Quality,22,9
12399,10,Side Effects,17,4
12400,2,Side Effects,9,4
12401,2,Product Quality,9,5
12402,5,Product Quality,18,4
12403,9,Product Quality,21,7
12404,3,Product Quality,17,3
12405,9,Product Quality,4,2
12406,5,Other,15,6
12407,8,Late Delivery,9,6
12408,10,Product Quality,23,3
12409,9,Product Quality,24,2
12410,8,Side Effects,6,3
12411,2,Product Quality,6,2
12412,7,Product Quality,5,5
12413,2,Product Quality,22,1
12414,5,Product Quality,5,5
12415,10,Product Quality,13,6
12416,7,Late Delivery,18,4
12417,4,Other,22,8
12418,8,Late Delivery,16,2
12419,1,Product Quality,3,6
12420,7,Product Quality,21,3
12421,10,Side Effects,13,7
12422,9,Side Effects,19,5
12423,3,Product Quality,4,2
12424,5,Product Quality,11,1
12425,9,Product Quality,3,3
12426,5,Late Delivery,2,8
12427,5,Wrong Item Received,17,6
12428,7,Wrong Item Received,22,10
12429,4,Product Quality,13,8
12430,9,Side Effects,17,5
12431,8,Late Delivery,18,1
12432,8,Product Quality,3,6
12433,5,Late Delivery,19,3
12434,6,Wrong Item Received,12,6
12435,7,Late Delivery,13,1
12436,10,Side Effects,23,1
12437,8,Product Quality,5,8
12438,8,Product Quality,13,5
12439,9,Product Quality,22,9
12440,2,Product Quality,20,8
12441,5,Product Quality,10,6
12442,4,Side Effects,15,5
12443,7,Product Quality,13,7
12444,7,Other,6,5
12445,2,Side Effects,23,9
12446,4,Product Quality,9,7
12447,5,Side Effects,18,3
12448,5,Side Effects,1,3
12449,9,Product Quality,1,2
12450,2,Product Quality,8,4
12451,5,Product Quality,13,7
12452,5,Other,4,8
12453,9,Side Effects,11,2
12454,7,Product Quality,4,6
12455,8,Product Quality,20,9
12456,3,Late Delivery,1,8
