CustomerID,website_logins/day,browsing_time/hr,email_open_rate
11908,3,3,2
11909,10,1.6,0
11910,9,5.9,4
11911,4,0.7,2
11912,10,3.9,5
11913,1,2.6,5
11914,10,5.6,5
11915,2,5.5,4
11916,5,2.4,0
11917,7,5.6,5
11918,8,5.1,2
11919,10,5.8,1
11920,4,0.7,0
11921,5,5.1,6
11922,8,2.1,0
11923,6,1.3,4
11924,1,4.2,5
11925,10,4.9,2
11926,7,3.4,5
11927,7,2,6
11928,8,4.2,2
11929,6,2.9,4
11930,3,4,0
11931,5,5.8,5
11932,5,1.5,5
11933,9,5.4,2
11934,7,1.2,3
11935,1,1.2,2
11936,5,4.5,0
11937,2,1.1,3
11938,5,4.8,2
11939,6,3.5,4
11940,3,4.6,4
11941,10,2.8,0
11942,0,5.1,4
11943,7,2.6,5
11944,4,4.3,6
11945,0,0.6,3
11946,10,0.1,1
11947,1,2.9,6
11948,6,2.8,3
11949,5,3.5,2
11950,4,2.2,4
11951,4,0.7,1
11952,9,4.7,0
11953,2,3.9,4
11954,3,4.6,4
11955,6,2.3,3
11956,8,3.4,0
11957,8,4.4,0
11958,7,2.3,4
11959,8,4,2
11960,4,5.1,4
11961,5,2.7,5
11962,4,5.3,1
11963,4,5.5,0
11964,1,5,4
11965,0,5,2
11966,0,2.2,0
11967,4,1,6
11968,1,5.5,3
11969,7,0.8,6
11970,4,0,6
11971,2,1.8,2
11972,4,1.9,3
11973,7,0.7,2
11974,8,4.6,3
11975,7,2.5,4
11976,4,4.3,2
11977,1,4.8,1
11978,1,0.3,2
11979,2,2.3,6
11980,2,1.7,2
11981,3,4.1,4
11982,4,1.4,1
11983,8,4.2,2
11984,1,0.4,2
11985,4,3.8,2
11986,6,0.4,6
11987,8,0.6,1
11988,1,0.6,5
11989,6,1.4,2
11990,8,1.9,3
11991,7,4.3,4
11992,0,2.3,1
11993,6,3.7,0
11994,8,4.8,2
11995,6,2.1,5
11996,7,5.9,0
11997,10,2.6,4
11998,10,4.9,2
11999,1,1.2,5
12000,4,5.5,6
12001,2,5.1,6
12002,8,2.1,0
12003,3,0.6,0
12004,2,2.7,3
12005,8,5.3,6
12006,7,3.9,4
12007,0,0.2,2
12008,3,5.3,4
12009,7,4.2,6
12010,1,3.2,4
12011,6,3.3,5
12012,1,0.5,1
12013,4,0.1,4
12014,2,5.2,2
12015,6,2.7,2
12016,8,2.3,0
12017,4,1.6,6
12018,0,4.9,2
12019,2,5,4
12020,9,1,4
12021,9,6,5
12022,4,3.9,6
12023,8,4.1,3
12024,5,5.5,0
12025,0,0.4,1
12026,2,3.5,3
12027,8,0.8,3
12028,0,2.9,3
12029,8,1.7,2
12030,0,2.5,4
12031,2,4.4,0
12032,10,1.5,5
12033,0,0.5,3
12034,4,1.8,5
12035,6,4.6,2
12036,9,0.4,2
12037,9,2.7,1
12038,1,0.8,5
12039,4,2.5,6
12040,10,4.3,6
12041,8,1.5,3
12042,10,2.6,6
12043,5,4.7,0
12044,10,4.3,5
12045,1,5.5,0
12046,9,1.1,3
12047,6,0.7,3
12048,3,5.8,3
12049,5,1,1
12050,10,5.7,2
12051,4,0.8,5
12052,9,5.6,1
12053,1,5.1,4
12054,10,1.7,2
12055,6,3.8,4
12056,1,1.6,1
12057,7,0.8,3
12058,8,1.9,2
12059,1,2.2,0
12060,8,2.6,2
12061,3,4.3,1
12062,10,1.7,5
12063,3,3.1,1
12064,9,4.9,0
12065,4,1.2,1
12066,5,4.7,2
12067,10,2.4,2
12068,1,5.9,5
12069,10,4,4
12070,0,0.7,6
12071,3,5.5,1
12072,9,3.5,2
12073,8,5.5,6
12074,5,2,3
12075,9,2.3,4
12076,0,1.9,1
12077,0,5.8,3
12078,1,5.7,6
12079,5,5.8,1
12080,4,0.6,4
12081,8,2,0
12082,9,3.6,0
12083,5,5,6
12084,4,5.7,6
12085,6,4.8,0
12086,10,1.1,1
12087,10,5.9,2
12088,2,1.7,1
12089,7,5.8,0
12090,0,2.2,3
12091,8,2.4,3
12092,10,1.7,2
12093,4,1.9,3
12094,6,1.1,0
12095,7,3.2,3
12096,2,0.3,6
12097,9,0,5
12098,10,0.7,0
12099,2,0.3,5
12100,10,5.5,6
12101,9,5.3,0
12102,8,1.6,1
12103,7,3.2,5
12104,4,4.8,1
12105,3,4.9,5
12106,10,4.3,1
12107,4,0.9,2
12108,1,3,2
12109,8,1,5
12110,6,4.1,3
12111,4,3.5,5
12112,4,5.8,1
12113,8,4.4,2
12114,3,2.7,0
12115,9,1.7,6
12116,3,0.5,5
12117,1,5.5,3
12118,10,5.8,1
12119,9,0.7,3
12120,4,4.3,1
12121,0,3.4,5
12122,9,3.9,6
12123,5,4.9,2
12124,2,0.2,0
12125,9,2.7,0
12126,5,4,1
12127,2,4.2,1
12128,4,4.3,5
12129,10,2.4,1
12130,8,3.1,6
12131,9,3.3,3
12132,8,1.4,2
12133,5,4.3,6
12134,2,1.6,2
12135,7,2,2
12136,9,5.2,4
12137,3,2.4,3
12138,2,3.8,6
12139,6,0.7,1
12140,7,1.2,2
12141,6,4,4
12142,0,0.7,5
12143,9,4.7,3
12144,6,4.7,2
12145,6,1.5,3
12146,0,0.7,6
12147,7,5.7,0
12148,0,3.8,4
12149,1,3.7,3
12150,3,1,2
12151,3,5.1,6
12152,4,0.1,1
12153,3,2.9,5
12154,6,0.7,4
12155,10,0.6,3
12156,3,5.8,6
12157,6,5.9,1
12158,10,1.3,0
12159,2,1.4,0
12160,2,1.9,3
12161,8,4,0
12162,9,3.4,3
12163,2,0.1,3
12164,6,4.7,1
12165,1,4.2,1
12166,0,4.7,2
12167,5,5,4
12168,1,1.5,0
12169,5,1.7,3
12170,8,3.6,2
12171,8,0.6,1
12172,1,1.8,2
12173,5,4.2,6
12174,5,2.9,2
12175,6,4.4,1
12176,1,0,0
12177,0,3.8,0
12178,10,4.2,2
12179,7,3.9,3
12180,6,3.7,4
12181,3,4.3,6
12182,4,2.6,3
12183,2,2.3,3
12184,4,0,5
12185,0,3.6,4
12186,9,2.6,4
12187,0,2.9,2
12188,2,5.5,5
12189,4,0.9,3
12190,6,4.8,2
12191,8,2.3,6
12192,8,1.9,3
12193,2,3.6,4
12194,8,0.7,4
12195,9,5.7,4
12196,9,1.2,1
12197,8,0.2,1
12198,8,0.1,6
12199,6,3.4,4
12200,9,5.7,1
12201,0,5.3,0
12202,8,1.2,3
12203,0,6,1
12204,8,3.6,2
12205,10,2.1,6
12206,0,0,2
12207,3,5.5,6
12208,8,1.8,1
12209,3,2.7,3
12210,8,5.9,4
12211,5,4.8,0
12212,1,1.9,1
12213,10,4.2,4
12214,10,3,4
12215,5,3.4,0
12216,0,2.3,4
12217,7,0.9,6
12218,7,1.6,2
12219,6,6,5
12220,2,5.2,5
12221,3,4,0
12222,9,3.5,4
12223,5,0.6,2
12224,0,0.1,6
12225,2,4.2,0
12226,10,4.5,2
12227,6,1,6
12228,1,1.8,4
12229,4,3,6
12230,5,0.4,2
12231,5,5.6,3
12232,10,5.6,4
12233,4,3.3,1
12234,8,4.4,4
12235,0,1.9,6
12236,7,1.6,4
12237,3,5,0
12238,8,0.1,2
12239,7,5.1,0
12240,9,0.7,0
12241,10,4.4,1
12242,1,0.4,2
12243,10,1.8,4
12244,0,5.9,3
12245,5,4.5,6
12246,1,4.2,5
12247,6,0.4,4
12248,8,1.1,6
12249,1,4.9,2
12250,9,4.4,2
12251,6,1.4,3
12252,9,4.8,3
12253,9,1,4
12254,3,1.3,3
12255,9,2.1,1
12256,1,3.9,1
12257,1,3.6,4
12258,3,5.4,0
12259,0,5.4,3
12260,1,2.6,2
12261,4,1.3,3
12262,7,3.1,3
12263,6,3.4,0
12264,3,3,4
12265,9,4.1,4
12266,6,0.2,4
12267,1,1,2
12268,10,5.9,3
12269,8,0.6,3
12270,1,0.9,1
12271,4,5.7,6
12272,8,5.8,3
12273,6,5.7,2
12274,7,2.1,3
12275,3,2.5,0
12276,6,0.3,2
12277,2,0.5,0
12278,5,2.8,6
12279,7,0.4,4
12280,6,2.5,3
12281,1,5.7,0
12282,5,2.8,6
12283,8,2.6,6
12284,3,4.3,6
12285,4,0.2,4
12286,5,2.6,1
12287,10,4.7,6
12288,1,4.2,5
12289,9,2.8,6
12290,1,3,1
12291,5,0.6,6
12292,5,3.6,4
12293,7,1.3,1
12294,0,2.7,0
12295,6,0.1,3
12296,6,3.6,1
12297,1,1.2,1
12298,1,5.1,1
12299,0,1,3
12300,1,0.1,2
12301,5,2.9,1
12302,8,4.5,5
12303,1,3.1,4
12304,5,3.7,2
12305,9,1,6
12306,5,4.4,6
12307,3,4.5,4
12308,5,1.8,6
12309,4,4.9,5
12310,0,4.6,0
12311,0,5.1,4
12312,7,2,2
12313,3,2.9,0
12314,0,1.5,5
12315,10,1.9,6
12316,5,5.8,0
12317,6,4.3,3
12318,2,5.4,4
12319,3,5,0
12320,5,3.1,6
12321,9,1.1,6
12322,7,4.9,4
12323,9,2.3,5
12324,5,0.6,3
12325,2,3.5,1
12326,5,4.3,3
12327,9,1.8,6
12328,10,4,6
12329,8,4.9,1
12330,2,3.6,0
12331,0,4.3,1
12332,10,0.4,5
12333,4,3.9,5
12334,8,5.1,4
12335,9,4.3,6
12336,9,3.5,4
12337,9,4.1,0
12338,9,2.3,5
12339,0,4.3,3
12340,4,6,3
12341,3,5.1,3
12342,7,0.8,4
12343,5,4.8,6
12344,9,3.8,2
12345,8,2.6,1
12346,7,4.9,1
12347,5,2.9,3
12348,6,3.7,6
12349,1,2.4,3
12350,5,1.7,6
12351,4,4.5,6
12352,0,5.8,3
12353,10,2.1,4
12354,4,1.4,0
12355,10,2.1,1
12356,4,4.3,1
12357,7,4,6
12358,7,3.8,3
12359,1,1.6,5
12360,2,2,0
12361,9,0.2,4
12362,8,1.5,6
12363,8,5,2
12364,2,4.7,2
12365,0,4.3,2
12366,1,4.8,3
12367,9,5.3,3
12368,10,2.4,0
12369,1,1,4
12370,3,0.8,4
12371,3,0.5,5
12372,2,1.3,6
12373,3,4.1,6
12374,1,0.5,3
12375,3,1.9,0
12376,10,2.9,0
12377,10,1.4,2
12378,3,4.6,5
12379,7,0.2,1
12380,9,1.4,4
12381,0,1.4,4
12382,3,1,5
12383,0,0.7,3
12384,8,4.7,5
12385,7,0.2,3
12386,7,2.9,4
12387,7,4.8,3
12388,7,3,2
12389,1,1.3,4
12390,7,4.8,1
12391,4,5.8,2
12392,1,1.8,0
12393,9,0.7,0
12394,0,0.2,6
12395,6,3.1,1
12396,6,5.4,3
12397,6,2.4,6
12398,4,5.4,3
12399,9,0.3,0
12400,10,0.5,1
12401,6,0.1,0
12402,2,0.1,2
12403,10,0.6,2
12404,6,2.7,2
12405,2,1.4,3
12406,5,3.5,5
12407,1,3.3,1
12408,3,4,6
12409,1,3.9,0
12410,8,4,5
12411,5,4.8,6
12412,4,2.2,6
12413,10,3.8,2
12414,8,5,1
12415,2,5.4,5
12416,3,5.4,2
12417,3,2.8,2
12418,3,1.6,3
12419,7,0.6,6
12420,10,0.8,4
12421,6,3.7,4
12422,3,1,2
12423,8,1.8,0
12424,6,5,4
12425,9,4.7,1
12426,2,5.4,4
12427,4,2.6,6
12428,9,2.6,6
12429,10,5.2,1
12430,4,3.9,3
12431,2,1,2
12432,10,5.1,3
12433,6,1.8,0
12434,7,3.4,3
12435,6,1,1
12436,10,1.3,5
12437,6,3.8,0
12438,4,5.7,3
12439,2,4.9,4
12440,5,0.4,6
12441,2,5.6,4
12442,6,1.7,6
12443,6,5.3,0
12444,2,1.3,4
12445,1,5.3,6
12446,10,2.1,5
12447,6,4.9,5
12448,9,5.9,6
12449,1,2.3,5
12450,5,5.3,1
12451,9,2.5,0
12452,7,3.1,4
12453,10,2.8,5
12454,9,3.3,0
12455,9,1.9,6
12456,0,1.8,3
12457,3,0.2,1
12458,8,1.9,1
12459,1,3.2,6
12460,6,3.5,1
12461,0,5.9,5
12462,6,5.8,3
12463,3,1.4,0
12464,3,5.6,0
12465,4,3.7,2
12466,6,1.4,5
12467,1,0.2,5
12468,7,4.6,6
12469,10,4.4,6
12470,0,2.2,1
12471,10,3.4,2
12472,1,4.7,1
12473,7,2.7,2
12474,5,4.9,6
12475,2,5,4
12476,2,1.5,4
12477,10,1.1,4
12478,9,4,3
12479,8,5.8,6
12480,5,0.3,2
12481,7,3.7,6
12482,6,1.7,6
12483,1,5.6,6
12484,4,1,5
12485,2,1.5,2
12486,9,1.9,2
12487,7,0.6,2
12488,10,1.7,2
12489,2,2.2,5
12490,4,4,6
12491,7,0.2,1
12492,3,3.2,4
12493,8,1.8,4
12494,5,2.8,4
12495,4,3.2,3
12496,6,3.1,3
12497,10,5.2,3
12498,1,1.7,2
12499,1,1,2
12500,10,5.8,1
12501,8,5,2
12502,6,2.4,5
12503,2,2,2
12504,4,4.5,4
12505,0,3,0
12506,7,4.9,4
12507,5,3.3,6
12508,0,3.3,3
12509,10,3.6,4
12510,3,5.3,2
12511,2,4.1,1
12512,5,4.3,6
12513,8,5,2
12514,5,1.5,5
12515,6,0.4,2
12516,10,2.1,4
12517,0,2.6,2
12518,5,1.2,0
12519,0,1.5,2
12520,2,1.7,4
12521,5,3.4,4
12522,6,4.2,3
12523,9,5.9,6
12524,6,4.7,6
12525,4,2,6
12526,8,5.2,0
12527,3,4.6,5
12528,3,1,0
12529,9,3.8,6
12530,0,5.5,2
12531,9,5.9,5
12532,2,4.1,2
12533,3,5.1,4
12534,3,2.3,2
12535,2,0.2,0
12536,5,5.9,4
12537,5,4.6,4
12538,8,4.1,5
12539,5,2.7,1
12540,0,2.4,5
12541,8,3.5,1
12542,1,3.2,0
12543,6,3.8,6
12544,5,5.7,3
12545,3,2.4,2
12546,5,1.6,4
12547,2,3.2,6
12548,9,4.7,0
12549,4,1.1,1
12550,6,0.9,4
12551,5,2.4,1
12552,6,3.5,5
12553,3,3.8,3
12554,2,0.7,5
12555,6,4.2,2
12556,2,2.1,5
12557,2,0.1,2
12558,0,5.3,4
12559,8,0.9,1
12560,7,3.9,1
12561,10,1,5
12562,9,2.9,6
12563,2,4.2,3
12564,0,4.1,6
12565,7,3.8,5
12566,7,2.5,5
12567,4,4.1,6
12568,1,0.5,6
12569,9,1.4,6
12570,4,1.3,1
12571,9,5.1,5
12572,2,2,2
12573,7,3.9,2
12574,3,4.1,3
12575,10,0.7,0
12576,5,2.3,6
12577,10,2,0
12578,2,0.3,4
12579,3,1.8,5
12580,0,4.8,2
12581,2,5.1,6
12582,7,3.1,2
12583,3,3.4,6
12584,5,3,3
12585,7,2.5,6
12586,10,5.9,3
12587,8,3.4,2
12588,8,2.6,6
12589,0,3.3,3
12590,0,5.8,0
12591,5,1.1,1
12592,5,6,3
12593,6,2.2,4
12594,10,1.7,6
12595,4,4.6,5
12596,10,3.6,5
12597,1,5.8,3
12598,7,0.6,3
12599,4,4.1,4
12600,2,5.3,5
12601,3,1.3,0
12602,10,3.1,1
12603,2,0.5,1
12604,6,5.5,3
12605,8,5.4,5
12606,1,3.1,6
12607,5,1.7,5
12608,5,0.6,0
12609,0,5.4,1
12610,10,4.8,5
12611,3,2.4,3
12612,1,2.7,0
12613,0,4.9,0
12614,5,2.3,3
12615,1,2.1,6
12616,6,5,3
12617,3,3.2,3
12618,1,5.7,6
12619,8,0.9,1
12620,9,3.3,0
12621,0,2.6,2
12622,2,0.1,2
12623,3,3.3,2
12624,6,3.6,0
12625,1,4.8,4
12626,1,4.9,6
12627,6,3.8,0
12628,8,4.6,0
12629,2,5.2,0
12630,7,0.7,1
12631,9,1.5,2
12632,4,0.2,6
12633,7,1.6,5
12634,3,0.9,0
12635,0,2.5,5
12636,7,2.6,3
12637,4,0.1,2
12638,0,4.6,4
12639,9,5,3
12640,10,2.6,5
12641,5,2.7,3
12642,0,2.8,6
12643,2,3,3
12644,9,3,6
12645,1,3.8,4
12646,2,1.4,6
12647,7,5.5,4
12648,9,0.9,5
12649,10,2,2
12650,1,3.8,2
12651,7,4.4,3
12652,4,2.8,4
12653,0,1.3,1
12654,6,4.1,6
12655,9,5.3,3
12656,2,4,5
12657,7,5.2,2
12658,1,0.8,5
12659,7,1.7,5
12660,5,2.2,1
12661,9,3.7,0
12662,9,1.9,1
12663,4,4.6,6
12664,10,0.6,4
12665,2,5.4,6
12666,0,5,2
12667,5,2.1,1
12668,10,5.9,3
12669,3,0.7,6
12670,10,5.8,4
12671,0,3.7,3
12672,0,0.1,5
12673,4,2.6,5
12674,10,5.7,2
12675,10,5.4,2
12676,2,0.1,6
12677,8,4.2,5
12678,7,5.6,6
12679,4,4.2,3
12680,0,0.8,0
12681,4,3.6,1
12682,2,1.2,4
12683,3,5,6
12684,4,3.8,0
12685,5,3.1,2
12686,10,5.6,1
12687,2,1.7,4
12688,2,5.3,4
12689,0,4,0
12690,10,2.4,5
12691,6,1,3
12692,8,5.7,4
12693,4,5.5,5
12694,0,0,6
12695,3,3.5,1
12696,5,0.5,6
12697,2,3.4,6
12698,4,4.8,4
12699,5,3.5,4
12700,3,0.1,3
12701,10,3.7,0
12702,5,4.8,0
12703,4,2,6
12704,2,0.4,0
12705,5,4.7,1
12706,1,3.6,6
12707,9,1.4,4
12708,4,4.3,1
12709,7,3.6,3
12710,9,0.3,1
12711,7,5,6
12712,4,2.6,6
12713,2,1.3,2
12714,3,0.5,1
12715,0,4.2,2
12716,1,4.5,3
12717,6,4.9,0
12718,1,5.7,1
12719,4,4.5,6
12720,7,3.1,0
12721,4,0.8,5
12722,0,3.6,3
12723,6,0.8,1
12724,8,3.6,6
12725,4,3.2,5
12726,3,5.2,6
12727,2,1.9,1
12728,2,2.3,5
12729,5,3.9,4
12730,1,0.8,4
12731,3,4.9,4
12732,8,5.1,3
12733,9,4.6,5
12734,10,1.1,2
12735,6,4.1,1
12736,0,4,6
12737,3,1.1,2
12738,10,5.2,4
12739,10,0.6,1
12740,0,3.1,1
12741,6,2.9,3
12742,3,0.3,3
12743,10,4.2,1
12744,8,2.1,6
12745,0,3.7,3
12746,5,2.2,5
12747,1,5.2,6
12748,9,0.3,0
12749,2,5.7,1
12750,6,3.1,2
12751,4,2.5,0
12752,9,3.5,4
12753,9,4,2
12754,3,2.6,1
12755,7,2.7,5
12756,4,2.3,5
12757,3,0,3
12758,1,5.6,4
12759,4,2.2,4
12760,5,3.2,4
12761,8,1.8,5
12762,0,4.6,5
12763,7,4.3,1
12764,9,2.6,0
12765,10,2.9,1
12766,2,0.5,4
12767,10,0.1,4
12768,4,4.8,4
12769,9,4.6,4
12770,8,1.1,2
12771,3,0.3,6
12772,4,2.3,3
12773,5,0.1,4
12774,6,2.5,6
12775,5,4.4,6
12776,0,4.8,1
12777,4,1.2,0
12778,2,1.2,5
12779,6,5.9,1
12780,0,0.4,3
12781,9,3,6
12782,9,4,2
12783,10,2,6
12784,5,1.3,6
12785,5,3.8,2
12786,9,4,4
12787,0,3.2,6
12788,0,2.9,1
12789,7,5.8,0
12790,2,0,3
12791,0,5.9,4
12792,1,1.2,4
12793,6,5.1,4
12794,3,0.6,3
12795,10,1.9,3
12796,7,0.5,2
12797,0,0.2,1
12798,4,4.7,4
12799,3,4.6,5
12800,4,5.1,2
12801,10,3.5,3
12802,1,2,2
12803,9,3.7,0
12804,4,1.8,6
12805,9,1.9,4
12806,8,4.9,1
12807,4,2.9,2
12808,3,5.4,1
12809,3,2.3,5
12810,6,2.2,2
12811,3,4.7,3
12812,1,5.7,4
12813,6,0.5,3
12814,2,0.9,3
12815,8,1.2,5
12816,4,5,6
12817,1,5.3,6
12818,7,3.6,0
12819,5,1.2,6
12820,4,5.8,0
12821,5,2.5,2
12822,5,2.4,6
12823,6,1.2,5
12824,9,5.8,2
12825,3,1.5,3
12826,2,4.4,0
12827,8,2.5,2
12828,10,3.4,0
12829,8,4.5,2
12830,4,2,4
12831,8,3.2,3
12832,0,1.8,6
12833,10,3.6,0
12834,1,5.5,2
12835,5,5.2,5
12836,7,0.8,2
12837,1,4.3,1
12838,7,1.5,5
12839,10,3.9,3
12840,6,0.6,0
12841,1,3.7,6
12842,0,1.7,1
12843,5,3.6,0
12844,0,3,6
12845,9,2.3,2
12846,6,5.4,2
12847,3,5.7,0
12848,0,5.5,0
12849,3,5.1,2
12850,10,0.8,2
12851,2,4.8,6
12852,10,4.3,0
12853,9,2.3,4
12854,0,3.2,4
12855,6,3.1,1
12856,8,2,1
12857,3,1.6,4
12858,1,0.2,1
12859,10,0.6,3
12860,3,5.7,6
12861,7,3.3,3
12862,4,5.8,5
12863,2,5,6
12864,6,2.9,4
12865,6,1.4,2
12866,6,1.6,4
12867,9,0.9,6
12868,6,0.4,6
12869,0,4.8,1
12870,1,0.3,1
12871,0,5.9,5
12872,1,3.3,0
12873,4,2.9,6
12874,2,3,0
12875,6,4.1,3
12876,4,5,5
12877,3,5.6,2
12878,4,4,4
12879,7,3.6,3
12880,2,6,0
12881,10,4.4,4
12882,2,4.7,2
12883,5,4.9,6
12884,3,2.3,6
12885,7,0.1,2
12886,8,4.1,5
12887,7,0.4,3
12888,5,0.8,2
12889,9,0.2,6
12890,3,2.2,3
12891,10,2.1,3
12892,3,5.6,1
12893,7,2.3,6
12894,4,1.5,4
12895,3,0.7,3
12896,7,3.8,5
12897,1,1.7,4
12898,4,0.5,0
12899,2,0.8,0
12900,2,2.6,6
12901,9,5.9,5
12902,4,5.5,3
12903,3,4.4,6
12904,1,2.3,2
12905,0,0.5,3
12906,10,4.7,6
12907,10,5.2,5
12908,1,0.6,3
12909,6,2.2,5
12910,4,3.7,5
12911,2,5.7,0
12912,4,1.4,5
12913,2,3.6,2
12914,9,3.4,3
12915,7,0.5,4
12916,3,3.1,3
12917,8,1.6,6
12918,10,2.8,2
12919,1,1.8,5
12920,0,2.5,0
12921,3,2.4,2
12922,1,1.3,3
12923,1,0.6,2
12924,8,2.2,1
12925,9,3.6,3
12926,2,4.5,6
12927,9,0.2,1
12928,1,4.4,4
12929,1,5.9,6
12930,7,3.9,3
12931,0,2,5
12932,9,3.3,4
12933,10,5.9,0
12934,0,0.4,2
12935,7,4.6,5
12936,2,2.5,1
12937,9,3.4,0
12938,9,1.8,6
12939,9,3.5,5
12940,7,2.2,0
12941,8,5.4,4
12942,0,4.4,0
12943,8,3.3,0
12944,0,0.4,1
12945,10,4.6,2
12946,2,2.9,4
12947,8,2.5,3
12948,7,4.1,1
12949,10,1,1
12950,5,4.3,6
12951,7,2.5,4
12952,7,2,0
12953,2,0.1,2
12954,10,0.6,0
12955,4,5.3,3
12956,5,2.6,4
12957,10,1.8,3
12958,10,3.6,6
12959,2,1.9,1
12960,0,1.7,4
12961,6,3,4
12962,6,5.6,2
12963,2,4.3,3
12964,9,3.8,0
12965,3,4.9,5
12966,7,1.1,1
12967,2,2.2,2
12968,8,1.5,3
12969,5,5.1,6
12970,2,1.8,2
12971,5,4.2,3
12972,9,3.8,0
12973,1,0.2,4
12974,8,5.9,6
12975,8,3.9,5
12976,0,4.8,2
12977,6,2.7,0
12978,0,1.8,1
12979,5,1.9,3
12980,4,4.9,2
12981,7,4.7,4
12982,10,2,4
12983,6,4.6,6
12984,7,0.4,0
12985,2,4.1,0
12986,5,5.1,1
12987,2,5.7,6
12988,6,1.4,2
12989,8,3.9,0
12990,7,0,3
12991,6,0.6,6
12992,6,3,2
12993,6,4,1
12994,2,4,3
12995,4,0.9,0
12996,8,1.4,0
12997,3,4.5,0
12998,4,2,1
12999,0,0.9,1
13000,0,3.6,3
13001,8,2.5,5
13002,2,5.1,3
13003,9,1.2,0
13004,4,2.7,4
13005,2,1.5,0
13006,9,5.8,3
13007,8,5,3
13008,3,6,1
13009,8,5.2,1
13010,6,5.8,2
13011,1,3.6,3
13012,5,4.2,2
13013,6,4.8,5
13014,3,3.5,6
13015,2,5.5,1
13016,4,1,2
13017,1,1,0
13018,0,0.8,0
13019,6,5.1,6
13020,9,3.4,6
13021,5,3.1,2
13022,1,5.1,1
13023,2,6,2
13024,2,2.7,0
13025,2,5.3,2
13026,0,2.7,2
13027,7,2.2,2
13028,9,2,0
13029,5,2,2
13030,10,0.3,6
13031,9,1.3,2
13032,5,5.6,4
13033,10,5.3,0
13034,9,5.1,3
13035,6,4.4,5
13036,3,4.4,4
13037,6,1.9,1
13038,6,4.2,1
13039,3,4.6,1
13040,10,1.6,0
13041,7,4.6,3
13042,7,3.4,3
13043,8,4,2
13044,8,4.4,1
13045,9,3.8,2
13046,0,5.4,3
13047,5,2.5,6
13048,7,0.3,3
13049,8,5.8,3
13050,9,4.6,5
13051,2,0.7,4
13052,8,3.6,3
13053,7,2,5
13054,4,5,6
13055,5,4.6,5
13056,0,4.1,6
13057,0,0.1,6
13058,5,1.8,1
13059,10,4.8,3
13060,0,5.2,5
13061,1,5.8,6
13062,6,1.7,1
13063,9,4.1,4
13064,7,4.5,0
13065,4,4.4,0
13066,4,0.3,6
13067,3,0.6,3
13068,10,0.3,1
13069,0,5.1,0
13070,0,1.3,2
13071,6,3,4
13072,3,2.6,5
13073,2,3.1,2
13074,3,0.7,0
13075,5,0.2,6
13076,4,2.6,2
13077,3,3.9,6
13078,1,4.3,6
13079,5,4.2,6
13080,0,5.4,5
13081,2,4.8,6
13082,0,2.6,5
13083,0,0.7,0
13084,7,4.4,1
13085,5,2.8,2
13086,5,5.8,2
13087,2,5.4,4
13088,10,0.8,3
13089,0,5.7,1
13090,3,2.9,1
13091,9,0.5,6
13092,6,4.1,6
13093,5,0.8,0
13094,0,0.4,1
13095,10,1,6
13096,6,4,3
13097,9,3.1,6
13098,6,0.5,2
13099,9,4.2,1
13100,0,3.8,3
13101,9,3.6,6
13102,8,2.9,5
13103,7,5.6,6
13104,0,2.6,4
13105,4,2.3,2
13106,3,5.2,0
13107,10,2.6,6
13108,1,2.1,0
13109,8,2.3,5
13110,2,5,2
13111,7,2.6,3
13112,8,2.5,6
13113,8,2.1,3
13114,8,3.4,4
13115,3,3.1,4
13116,1,1.9,5
13117,1,4.6,5
13118,0,2.1,6
13119,6,1.2,4
13120,0,0.3,5
13121,6,2.3,6
13122,2,5.9,5
13123,3,4.4,4
13124,8,2.3,6
13125,2,5,4
13126,1,2.4,2
13127,4,1.8,2
13128,3,3.3,4
13129,1,2.9,1
13130,6,3.4,1
13131,0,0.1,4
13132,2,5.3,0
13133,6,0.8,1
13134,0,4.1,2
13135,10,2.1,6
13136,10,2.6,5
13137,6,4.1,5
13138,4,1,6
13139,8,0.3,1
13140,3,5.8,4
13141,2,0.7,0
13142,4,3.6,4
13143,7,5.6,0
13144,9,3.5,4
13145,1,0.3,4
13146,8,2.1,1
13147,3,1.6,4
13148,3,1.9,6
13149,2,4.2,5
13150,4,3.9,5
13151,5,2.6,6
13152,9,2,0
13153,1,0.5,4
13154,7,1.4,2
13155,9,5.2,2
13156,10,1.4,2
13157,4,5.8,0
13158,6,1.9,4
13159,6,5.7,6
13160,9,0.1,5
13161,1,2.8,1
13162,5,1.7,6
13163,8,4.3,4
13164,9,1.1,2
13165,4,3.9,1
13166,4,1.3,4
13167,4,1.4,4
13168,6,0.9,5
13169,2,4,4
13170,9,0.2,4
13171,2,0.7,1
13172,4,0.2,1
13173,4,1.1,3
13174,3,4.5,5
13175,7,4.8,5
13176,0,1.7,2
13177,1,0.2,4
13178,6,0.1,5
13179,2,1.4,3
13180,10,1.3,2
13181,3,5,4
13182,1,2.6,1
13183,7,2,4
13184,5,1.9,5
13185,3,2.3,3
13186,3,2.4,2
13187,0,1.7,6
13188,3,3.9,0
13189,7,0.3,0
13190,1,2.2,1
13191,7,0.4,2
13192,0,2.6,4
13193,7,3.8,0
13194,3,4.3,5
13195,8,5.4,0
13196,2,0.3,0
13197,9,5,3
13198,4,6,4
13199,6,0.3,2
13200,3,2,0
13201,7,2.5,6
13202,1,0.2,6
